id,enabled,deleted,exclusive,title,priority,apply_to,filters,conditions,product_adjustments,cart_adjustments,buy_x_get_x_adjustments,buy_x_get_y_adjustments,bulk_adjustments,set_adjustments,other_discounts,date_from,date_to,usage_limits,rule_language,used_limits,additional,max_discount_sum,advanced_discount_message,discount_type,used_coupons,created_by,created_on,modified_by,modified_on
104,1,0,0,"Descuento Nivel II lote 1200",63,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372652176"",""7804666440100"",""7804666440087"",""7804666440018"",""6928001837064"",""6928001833202"",""6924372624616"",""760412334703"",""8588988603052"",""7804676440056"",""7822456321224"",""760412326425"",""760412262853"",""7804666440094"",""78046666440070"",""78046666440193"",""760412293536"",""7804666440162"",""7804666440131"",""7804666440179"",""7804666440186"",""6810280331572"",""6929534001328"",""760412299552"",""760412330217"",""6973566820464"",""9669669813850"",""9669669813584"",""7804947611168"",""7804947004137"",""7804947000597"",""7804947601213"",""7822456391425"",""7804947611489"",""8800577013982"",""8800577014125"",""8588988934088"",""8800577015146"",""69762891933659"",""6323956025687"",""77385558656532"",""7804666440032"",""6929534001373"",""7876310001807"",""7676310001803"",""7776310001800""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1200"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],227,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-30 17:49:59"
105,1,0,0,"Descuento Nivel II lote 1240",64,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372654637""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1240"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],16,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-10 14:58:23"
108,1,0,0,"Descuento Nivel II lote 1300",65,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6972193423420"",""6928001833622"",""760412334659"",""6971158995071"",""6928001826860-1"",""6928001826860-01"",""6975222510726"",""760412337391"",""760412262747"",""6941804203294"",""8800577048915"",""760412266431-88"",""6973162635615"",""6942349712043"",""760412311162"",""6924372633083"",""6323956021252"",""6323956020910"",""8800577006502"",""760412311742""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1300"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],87,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-21 10:59:49"
109,1,0,0,"Descuento Nivel II lote 1390",66,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6928001831659"",""760412334697""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1390"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],16,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2025-06-10 15:07:50"
110,1,0,0,"Descuento Nivel II lote 1400",67,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6903072407712"",""6882953230444"",""760412330149"",""6924372623732"",""6441344131656"",""760412291495"",""760412337308"",""6941349394242"",""MG0010"",""MG0016"",""7804666446003"",""MG00VIOL"",""MG00VIO"",""MG00BLUE"",""MG00BLU"",""MG0BICHOTA\/1"",""MG0BICHOTA\/2"",""MG0BICHOTA\/3"",""6924372618660"",""8800577090426"",""7822456386057"",""6323956022365"",""9780207559013"",""9720342764798"",""77393968534573"",""77471304122856"",""77393475455226"",""77393447369324"",""77411227668977"",""77411237771965"",""77411300351130""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""3"",""calculate_from"":""from_cart""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1400"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],59,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-30 17:49:00"
113,1,0,0,"Descuento Nivel II lote 1500",68,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412332716"",""6928001839389"",""6972148233340"",""7709832670018"",""7881907821171"",""7881907821157"",""7881907821140"",""760412270162"",""760412270179"",""760412262129"",""881907851253"",""5901234123457"",""9571983551021"",""7802215101441-01"",""7802215101441"",""7881907821164"",""9780202859781"",""9780202820705"",""MG0022"",""9571891203531"",""9571891204545"",""MGSUK4"",""MGSUK10"",""7881909111157"",""7881909111157-1"",""MG00007"",""MG00007-1"",""760412337995"",""6959854211787"",""9571891205559"",""MG00BIO"",""MG00BIO1"",""MG00CAM"",""MG00CAM1"",""MG00BARBIE1"",""MG00BARBIE2"",""MG00BARBIE3"",""MG00BARBIE4"",""760412299194"",""760412299170"",""7804666441169"",""7804666443019"",""7804666441114"",""9578821047104"",""7877771394309"",""MG0KITTY\/2"",""MG0KITTY\/3"",""8588988805234"",""8588988805197"",""697083244686-01"",""MG0KITT"",""MG0KITTY\/1"",""5901234123457-04"",""5901234123457-02"",""5901234123457-03"",""6976289193648"",""6976289193679"",""75901234123457"",""3901234123457"",""3901234123457-1"",""3901234123457-2"",""3901234123457-3"",""632395601024901"",""760412266691"",""6903072454020-1"",""6903072455072"",""760412311681"",""6976068957393"",""8800577007592"",""6976289193662"",""6941804203294"",""6973098898443"",""760412267025"",""760412266486"",""760412266066"",""760412266110"",""760412266127"",""760412266165"",""760412266493"",""760412266462"",""8800577015900"",""8800577015832"",""8800577015894"",""8800577015887"",""8800577015849"",""8800577015801"",""8800577015825"",""8800577015818"",""8800577014781"",""8800577014651"",""8800577014828"",""9750266132373"",""6323956020095"",""6323956021351"",""6323956021726"",""69318480720245"",""9576721257524"",""77436367886965"",""77386488583648"",""77386350660310"",""77386334946566"",""77386548210196"",""77386525354772"",""9576721726440"",""9576721241981"",""9576721047880"",""9576721234211"",""9578821050210"",""9578821049436"",""9578821086509"",""9578821021517"",""9576721047888"",""9576721065297"",""9576721073063"",""9577821025433"",""9576721249758"",""77393067667208"",""77393083286259"",""77395079938365"",""77394470822444"",""77394674742736"",""77393180698718"",""77410109943350"",""77410089708252"",""77392940740585"",""77392928522792"",""77394760380664"",""77394801145101"",""77394772972099"",""77394754167862"",""77394882940941"",""77394847572216"",""77394960367019"",""77401513192147"",""77392954451268"",""77393156169438"",""77401452917188"",""77394914110785"",""760412337780"",""77395211814985"",""77410453189299"",""77410433508451"",""77410445359048"",""77410465282228"",""77410421580914"",""9571891202527"",""77392859691477"",""77392871066076""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1500"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],704,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-05-26 10:58:22"
115,1,0,0,"Descuento Nivel II lote 1600",69,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6903072413515-1"",""6903072413515-2"",""9783191229917"",""9783191203719"",""9780201364026"",""9780291224057"",""9669669930656"",""9005191676899"",""6323956020828"",""6323956010836-1"",""6323956011574"",""6323956011451"",""8800577012626"",""6323956020996"",""6323956021078"",""6323956020989"",""6323956021115"",""6942017813171"",""6323956022686"",""6323956022723"",""6924372659922"",""6323956023065"",""6941349364467"",""6323956023119"",""6323956023256"",""6323956023492"",""6323956023393"",""6323956023096"",""77436299489416"",""77394500769801"",""77394517496513"",""77392889758962"",""6323956011550"",""6323956011628"",""6323956011437"",""6323956011215"",""77445484869518"",""77445458556617"",""77704766953519"",""77704994005551""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""3"",""calculate_from"":""from_cart""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1600"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],199,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-04-24 13:07:11"
116,1,0,0,"Descuento Nivel II lote 1690",70,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412332822"",""6974549383464""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1690"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],22,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2024-05-02 09:54:40"
119,1,0,0,"Descuento Nivel II lote 1800",71,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6903072436064"",""Locioncorporal5"",""6323956100131"",""8800577011353"",""6323956024505"",""6323956011062"",""6323956011055"",""6323956011130"",""6323956011093"",""6323956011109"",""6323956011048"",""6323956011079""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1800"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],4,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",297,"2026-03-31 11:13:29"
161,1,0,0,"Descuento Nivel II lote 2000",72,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""7822456161103"",""760412292843"",""6971072790073"",""6931978118395"",""7822456338932"",""6971696650517"",""9669669104705"",""6915441010478"",""7877772300804"",""8588988819965"",""7805250260005"",""6915440102143"",""9669669020166"",""6323956010546"",""6323956010553"",""9788174979018"",""6323956013837"",""6323956013967"",""6323956013790"",""6323956013752"",""6323956013776"",""6323956014162"",""6323956014087"",""6323956028398"",""74949803203814"",""74949877655529"",""74949801809643""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""2000"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],16,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,297,"2026-05-20 12:14:18"
122,1,0,0,"Descuento Nivel II lote 2190",73,0,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6924372660041""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""2190"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],4,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2023-03-29 16:29:15"
183,1,0,0,"Descuento Nivel II lote 2500",74,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6915440102358""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""2500"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,1,"2025-07-09 15:32:41"
169,1,0,0,"Descuento Nivel II lote 2800",75,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6903072417810"",""760412311698""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""2800"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,1,"2023-02-13 16:22:16"
166,1,0,0,"Descuento Nivel II lote 3000",76,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""MG00101"",""77437278130609"",""723707948665""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""3000"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],1,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,297,"2026-03-24 14:41:24"
168,1,0,0,"Descuento Nivel II lote 4000",77,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""4890000090806""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""4000"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],1,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,1,"2025-07-09 15:33:51"
136,0,0,0,"Store wide discount - sample",78,0,"[{""type"":""all_products""}]",[],"{""type"":""percentage"",""value"":10,""apply_as_cart_rule"":""""}",[],[],[],[],[],,,,0,[],0,"{""condition_relationship"":""and""}",0,[],wdr_simple_discount,[],1,"2022-08-03 21:14:21",1,"2022-08-03 21:14:21"
137,0,0,0,"Descuento General Mayoristas",79,0,"{""1"":{""type"":""all_products""}}","{""2"":{""type"":""user_role"",""options"":{""operator"":""in_list"",""value"":[""wholesaler"",""administrator""]}},""3"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""3"",""calculate_from"":""from_cart""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":"""",""to"":""2"",""type"":""percentage"",""value"":""0"",""label"":""Detalle""},""2"":{""from"":""4"",""to"":""11"",""type"":""percentage"",""value"":""10"",""label"":""Nivel I""},""3"":{""from"":""11"",""to"":"""",""type"":""percentage"",""value"":""20"",""label"":""Nivel II""}},""cart_label"":""Ahorro de mayorista""}","{""cart_label"":""""}",,,,0,[],0,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2022-08-03 21:14:21",1,"2022-08-03 21:14:21"
138,0,0,0,"Discount Detail",80,0,"{""1"":{""type"":""all_products""}}","{""2"":{""type"":""cart_coupon"",""options"":{""operator"":""custom_coupon"",""value"":[""detalle15""],""custom_value"":""detal15"",""enable_url"":""1""}},""3"":{""type"":""cart_line_items_count"",""options"":{""operator"":""less_than"",""value"":""3"",""calculate_from"":""from_cart""}}}","{""cart_label"":""""}","{""type"":""percentage"",""value"":""15"",""label"":""Cup\u00f3n""}",[],[],"{""cart_label"":""""}","{""cart_label"":""""}",,1679666880,1688134080,0,[],0,"{""condition_relationship"":""and""}",0,"{""display"":""1"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_cart_discount,"[""detal15""]",1,"2022-08-03 21:14:21",1,"2023-03-25 18:18:58"
176,0,0,0,"Discount wholesaler",81,,"{""1"":{""type"":""all_products""}}","{""2"":{""type"":""cart_coupon"",""options"":{""operator"":""custom_coupon"",""custom_value"":""mayor8"",""enable_url"":""1""}},""3"":{""type"":""cart_line_items_count"",""options"":{""operator"":""greater_than_or_equal"",""value"":""3"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}","{""type"":""percentage"",""value"":""8"",""label"":""Cup\u00f3n""}",[],[],"{""cart_label"":""""}","{""cart_label"":""""}",,1679666880,1688134080,0,[],,"{""condition_relationship"":""and""}",0,"{""display"":""1"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_cart_discount,"[""mayor8""]",,,1,"2023-03-25 17:53:55"
177,1,0,0,"Descuento lote 500 &gt; 12",82,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412332815""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""3"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":"""",""to"":""2"",""type"":""flat"",""value"":""0"",""label"":""Al detalle""},""2"":{""from"":""3"",""to"":"""",""type"":""flat"",""value"":""500"",""label"":""Nivel I""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],21,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],,,1,"2023-03-30 14:47:47"
196,1,0,0,"Descuento Nivel II lote 100",148,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6973098893721"",""6973098893615"",""6975239993499"",""6973098898962""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""100"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],10,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2024-09-08 21:22:13",1,"2025-07-09 11:13:21"
197,0,0,0,"Dcto. Navidad $5.000 sobre $50.000",149,,"{""1"":{""type"":""all_products""}}","{""2"":{""type"":""cart_subtotal"",""options"":{""operator"":""greater_than"",""value"":""50000"",""calculate_from"":""from_cart"",""subtotal_promotion_from"":""1"",""subtotal_promotion_message"":""-a tu pedido y obt\u00e9n $5.000 de descuento!{{difference_amount}}\u00a1Agrega-""}}}","{""cart_label"":""""}","{""type"":""flat_in_subtotal"",""value"":""5000"",""label"":""Descuento Beauty Christmas""}",[],[],"{""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],30,"{""condition_relationship"":""and""}",,"{""display"":""1"",""badge_color_picker"":""#feacc3"",""badge_text_color_picker"":""#000000"",""badge_text"":""\u00a1Beauty Christmas!\r\n<br><\/br>\r\nObt\u00e9n $5.000 de dcto. por compras sobre $50.000. \r\n<br><\/br>\r\nSin cupones, sin letra chica, tan solo llena tu carro y disfruta una Beauty Christmas.\r\n""}",wdr_cart_discount,[],1,"2024-12-12 03:59:24",1,"2024-12-18 20:30:23"
198,1,0,0,"Descuento Nivel II lote 1700",152,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412311865"",""760412311926"",""760412311964"",""760412311148"",""760412311131"",""8800577011230"",""8800577011254"",""8800577011261"",""8800577011247"",""8800577011209"",""8800577011223"",""8800577011278"",""760412312008"",""760412311971"",""760412311988"",""760412311995"",""8800577011339"",""8800577011360"",""8800577011322"",""8800577011315"",""8800577011346"",""8800577011377"",""8800577011308"",""8800577011292"",""8800577011285"",""8800577011384"",""8800577011391"",""8800577011414"",""8800577011407"",""8800577011421"",""760412311919"",""760412311889"",""760412311872"",""760412311957"",""760412311933"",""760412311940"",""760412311896"",""760412311902""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1700"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],5,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2025-04-15 17:30:37",297,"2026-05-20 11:02:25"
202,1,0,0,"Descuento Nivel II lote 1900",185,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""760412293000""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""1900"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],3,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2025-09-15 13:50:01",1,"2025-09-15 13:51:27"
203,1,0,0,"Descuento Nivel II lote 2200",186,,"{""1"":{""type"":""product_sku"",""method"":""in_list"",""value"":[""6323956010966"",""6323956010959""],""product_variants"":[]}}","{""2"":{""type"":""cart_items_quantity"",""options"":{""operator"":""greater_than_or_equal"",""value"":""12"",""calculate_from"":""from_filter""}}}","{""cart_label"":""""}",[],[],[],"{""operator"":""product"",""ranges"":{""1"":{""from"":""12"",""to"":"""",""type"":""flat"",""value"":""2200"",""label"":""Nivel II""}},""cart_label"":""""}","{""cart_label"":""""}",,,,0,[],5,"{""condition_relationship"":""and""}",0,"{""display"":""0"",""badge_color_picker"":""#ffffff"",""badge_text_color_picker"":""#000000"",""badge_text"":""""}",wdr_bulk_discount,[],1,"2025-11-17 10:54:05",297,"2026-03-31 11:12:44"
