"SKU","ID","Tipo","Nombre","Precio normal","_bgm_min_1","_bgm_descuento_1","_bgm_min_2","_bgm_descuento_2","_bgm_modo_descuento","reglas"
"7805250300008","18257","simple","Press Gel Líquido 15Gr Cherimoya","3800","3","500",,,"unico","#19 Descuento lote 500"
"6975975013451","33966","simple","Primer de Maquillaje Hello Kitty 30ml","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577002061","33524","simple","Primer de Rostro Multipropósito Max Belle","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6971836879594","26074","simple","Primer para sombras Mini Romantic Beauty 9g","2400","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412332891","1698","simple","Primer Refinador De Poros","2290","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805250330012","18262","simple","Primer Sin Acido 15Ml Cherimoya","3800","3","500",,,"unico","#19 Descuento lote 500"
"81555979560","9288","variable","Pro. Conceal Hd L.A. Girl","","3","1000",,,"unico","#37 Descuento lote 1000"
"8588988824075","23822","simple","Protector De Rimel Y Delineador","1700","3","400","12","1000","unico","#14 Descuento lote 400 ; #95 Descuento Nivel II lote 1000"
"8588988917807","21251","simple","Protector Para Rimel De Pestañas","1600","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"6942349709890","28926","simple","Protector solar Arroz Bioaqua 40g","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6942349717604","28924","simple","Protector solar blanqueador Bioaqua 40g","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6942017813171","35199","simple","Protector Solar de Arroz en Spray Bioaqua SPF50+","4890","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"8800577017539","33612","variable","Protector Solar en Barra Ushas","","3","1000",,,"unico","#37 Descuento lote 1000"
"6323956020996","35188","simple","Protector Solar Hidratante Bubbaluu 100g","3990","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"6942349727535","28925","simple","Protector solar Raiz de Regaliz Kormesic 60g","3490,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"77395079938365","9921","simple","Protector Y Alisante Keratin Shock Copacabana 100Ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9669669809365","21516","simple","Pulidor En Forma De Corazon","1100","3","250","12","550","unico","#8 Descuento lote 250 ; #69 Descuento Nivel II lote 550"
"7804947005363","33803","simple","Quitamanchas Rizzo 150ml","4490","3","500",,,"unico","#19 Descuento lote 500"
"7805250770139","24238","variable","Reinfor-Cement Cherimoya De Colores 15Ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805250770009","21095","simple","Reinforcement Para Esmalte Permanente Cherimoya 15Ml","4990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805250740002","39761","simple","Removedor De Cuticulas Cherimoya 15ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577001989","28933","simple","Removedor de esmalte permanente Flamenco 500ml","6000,00","3","1000",,,"unico","#37 Descuento lote 1000"
"77334021512243","17339","simple","Removedor De Esmalte Permanente Magico","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805250380017","21696","simple","Removedor De Gel Uv Cherimoya","3500","3","500",,,"unico","#19 Descuento lote 500"
"6323956022365","39264","variable","Removedor de Impurezas Limpiador Facial Bubbaluu 200 ml","","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"760412298104","22356","simple","Removedor De Pegamento De Uñas Max Belle 15Ml","1250","3","200","12","500","unico","#6 Descuento lote 200 ; #66 Descuento Nivel II lote 500"
"6323956024505","40060","simple","Removedor De Puntos Negros Aloe Vera Bubbaluu 500g","4500","3","1000","12","1800","unico","#37 Descuento lote 1000 ; #119 Descuento Nivel II lote 1800"
"6901234567885","17854","simple","Repuesto De Cristales Para El Bling Bling De Cabello","4490",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"9005210676893","26377","simple","Repujador de cuticulas cherimoya BH005210","2190,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988813840","17379","simple","Repujador De Cuticulas Doble Ref:81384","2290","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"0760412297169","24213","simple","Repujador De Cuticulas Flamenco Mb092733","2390",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"760412296872","17344","simple","Repujador De Cuticulas Flamenco Ref:Mb092704","1990","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"8800577006663","24755","simple","Rimel De Pestañas Ushas Waterproof","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7822456161103","6902","simple","Rizador De Cabello Sin Calor","3790","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"760412332723","23970","simple","Rodillo De Masaje Facial Roca Jade","3700","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981286740","37393","variable","Rodillo de piedra volcánica","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988927073","25396","simple","Rollo De Cabello 1.5Cm Ref:92707","1990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988727284","25373","simple","Rollo De Cabello Con Gancheta Ref:72728","1990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988927103","25395","simple","Rollo De Cabello Ref: 92710","1990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988927110","25366","simple","Rollo De Cabello Ref:92711","1990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009619","30411","variable","Rubor e Iluminador Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010226","29398","variable","Rubor en barra corazon Febble","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412338084","20407","variable","Rubor En Barra Max Belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299422","19399","variable","Rubor En Barra Mini Satinado","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"8800577014194","32040","variable","Rubor en crema 4 tonos Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6976289194942","33927","variable","Rubor en Crema Kevin & Coco","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577014996","34349","variable","Rubor en Polvo Flamenco","","3","400","12","1000","unico","#14 Descuento lote 400 ; #95 Descuento Nivel II lote 1000"
"8800577009183","32103","variable","Rubor En Polvo Flamenco Print","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577014033","30418","variable","Rubor en polvo Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577010240","28940","variable","Rubor Febble Mellow dual","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"683609862240","10527","variable","Rubor Hush Beauty Creations","","3","1000",,,"unico","#37 Descuento lote 1000"
"760412299491","19387","variable","Rubor Liquido Brillante","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6941804208145","21666","variable","Rubor Liquido Face Romantic","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412302252","12025","variable","Rubor Liquido Gotero","",,,"12","900","unico","#88 Descuento Nivel II lote 900"
"6903072425822","18000","variable","Rubor Liquido Karite 1","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"6903072425761","18001","variable","Rubor Liquido Karite 2","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412299484","19392","variable","Rubor Liquido Mate","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412269876","8311","variable","Rubor Liquido Mineral Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577007424","27288","variable","Rubor liquido Soft Pinch Max belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577000326","20822","variable","Rubor Liquido Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577009435","29409","simple","Rubor magico corazon Febble","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577013487","30390","variable","Rubor Mousse Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6903072430475","16020","variable","Rubor Sweet Baked","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6931848030666","12256","simple","Sangre Falsa Vampire Halloween","1500","3","400","12","800","unico","#14 Descuento lote 400 ; #83 Descuento Nivel II lote 800"
"7805250630013","30346","simple","Sanitizante En Spray Cherimoya 150ml","3800","3","500",,,"unico","#19 Descuento lote 500"
"7881907821157","8812","simple","Seda Desenredante Copacabana 280Ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6323956010874","40833","simple","Serum capilar Bubbaluu Frutilla Reania.y 30ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956010799","27724","simple","Serum capilar Bubbaluu Tutti Fruti Reania.y 30ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956010782","40835","simple","Serum capilar Bubbaluu Uva  Reania.y 30ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77394760380664","15928","simple","Serum Capilar De Keratina Hidrolizada","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77427844908681","26383","simple","Serum Capilar Ortiga y Romero Reania 30ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410334336682","24778","simple","Serum De Cebolla 30Ml Reania.Y","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410453189299","26119","simple","Serum de Cebolla y Romero Copacabana 30ml","3490,00","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6975975012065","18013","simple","Serum De Pestañas Rimoco","1590","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"8800577011278","34743","simple","Serum Facial Acido Hialuronico B5 Flamenco 40ml","4200","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"760412311940","40009","simple","Serum Facial Acido Hialuronico Flamenco 50ml","4000","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"760412311957","40004","simple","Serum Facial Acido Salicilico Flamenco 50ml","4000","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6323956023119","40027","simple","Serum Facial Aloe vera Bubbaluu","3690","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"6903072423590","26392","simple","Serum facial Antiedad y Antiacne Beau Visage 30ml","4500,00","3","1000",,,"unico","#37 Descuento lote 1000"
"6942349711428","35196","simple","Serum Facial Arroz Bioaqua 100ml","3990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6942349741012","28081","simple","Serum Facial Arroz Bioaqua 15ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956021115","35194","simple","Serum facial Bubbaluu 30g","3690","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"760412311896","41773","simple","Serum Facial Colágeno 50ml","4400","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011339","34788","simple","Serum Facial con Acido Hialuronico Flamenco 30ml","4300","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011407","35719","simple","Serum Facial con Acido Salicílico Flamenco 30ml","4400","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"8800577011261","34723","simple","Serum Facial con Arroz Flamenco 40ml","4500","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"760412326425","1781","variable","Serum Facial Flamenco 30ml","","3","600","12","1200","unico","#24 Descuento lote 600 ; #104 Descuento Nivel II lote 1200"
"6942349743481","28929","variable","Serum facial hidratante Bioaqua 30ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956022723","39087","simple","Serum facial niacinamide bubbaluu","3690","3","1000","12","1600","unico","#37 Descuento lote 1000 ; #115 Descuento Nivel II lote 1600"
"6942349717437","27774","variable","Serum facial Sadoer 30ml","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412311179","4376","simple","Serum Facial Vitamina C Flamenco","4000","3","1000",,,"unico","#37 Descuento lote 1000"
"760412311933","40008","simple","Serum Facial Vitamina C Flamenco 50ml","4000","3","1000","12","1700","unico","#37 Descuento lote 1000 ; #198 Descuento Nivel II lote 1700"
"6941349394242","12267","simple","Serum Para Barba Sadoer 30Ml","3990","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"6903072455294","28426","simple","Serum para contorno de ojos Vitamina C Kiss Beauty","2990,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"841265104283","23511","simple","Serum Vitamina C Kleancolor 15Ml","2990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988982348","22730","simple","Set De 10 Peinetas De Cabello","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988896782","25377","simple","Set De 12 Coles Elasticos De Cabello Fluor Ref:89678","1000,00","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588988809317","22678","simple","Set De 3 Limas De Uñas My Melody","1100","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8800577008285","28416","simple","Set de 3 lip gloss Kiss me Ushas","4990,00","3","500",,,"unico","#19 Descuento lote 500"
"8800577003099","24469","variable","Set De 4 Esponjas De Maquillaje Osito","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988923464","21284","variable","Set De 5 Brochas De Maquillaje Ref: 92346","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988813307","21279","simple","Set De 6 Brochas Para Sombras Ref: 81330","1100","3","250","12","500","unico","#8 Descuento lote 250 ; #66 Descuento Nivel II lote 500"
"8588981084223","27936","simple","Set de 6 mini ganchetas de cabello de flores 2.5cm","1390,00","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"7822456328520","19825","simple","Set De 6 Perfilador De Cejas","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"6323956028008","40064","variable","Set de Brillo y Bálsamo Labial Bubbaluu 2en1","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981049451","21250","simple","Set De Brochas De Maquillaje Con Peine De Cejas Ref:104945","1990","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588981091139","30009","simple","Set de brochas de maquillaje tornasol 4pcs Ref: 109113","2490","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"MG0090","23559","simple","Set De Cepillo De Lifting De Pestañas 12Pcs","1990","3","400","12","900","unico","#14 Descuento lote 400 ; #88 Descuento Nivel II lote 900"
"7822456318361","28957","simple","Set de esponjas 24pcs","2600,00","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577006120","25014","simple","Set De Fresas De Uñas 10 Piezas Flamenco","7990","3","700",,,"unico","#28 Descuento lote 700"
"9669669420775","26741","variable","Set de ligas, pinches y coles 4 compartimientos","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8588988896713","27952","simple","Set de mini pinches y coles de cabello Ref:89671","1390,00","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588981147249","29747","variable","Set de miniganchetas aloha ref:114724","","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988762582","10551","variable","Set De Niña Ref: 76258","","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988710125","17715","simple","Set De Pedicura Ref:71012","1490","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988896546","22743","simple","Set De Pinches Y Coles Elasticos De Cabello Ref:89654","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988779658","20696","simple","Set Mini Gancheta Ref:77965","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588988810320","42070","simple","Set Mini Pinches 6 Pcs Ref:81032","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8588981036017","42062","simple","Set Pinches Negros 22 pcs Ref:103601","1390","3","400","12","700","unico","#14 Descuento lote 400 ; #77 Descuento Nivel II lote 700"
"8800577007905","33086","simple","Shampoo Anti-Caída Max Belle","3290","3","800",,,"unico","#31 Descuento lote 800"
"6323956010553","24784","simple","Shampoo Antiresiduo Ph9.0 1000Ml Reania.Y","5990","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"6944959244778","16229","simple","Shampoo Argan Morocco 800Ml Obopekal","4990","3","500",,,"unico","#19 Descuento lote 500"
"77411227668977","23288","simple","Shampoo Bichota Everglam 500Ml","3690","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"77392928522792","12044","simple","Shampoo Biotina Copacabana","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77386334946566","40697","simple","Shampoo Bomba keratina unicornio copacabana","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77386525354772","3286","simple","Shampoo Bomba Magia De Unicornio","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6323956010973","38001","simple","Shampoo Bubbaluu Frutilla 350ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956010003","26918","simple","Shampoo Bubbaluu Tuttifrutti 350ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956010027","29857","simple","Shampoo Bubbaluu Uva 350ml","3690","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77393067667208","9022","simple","Shampoo Cabello Rizos Copacabana","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77410089708252","12046","simple","Shampoo Camomilla Copacabana","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"74949801809643","40863","simple","Shampoo Colorante Café Max belle 400ml","6990","3","500","12","2000","unico","#19 Descuento lote 500 ; #161 Descuento Nivel II lote 2000"
"74949877655529","40862","simple","Shampoo Colorante Marrón Max belle 400ml","6990","3","500","12","2000","unico","#19 Descuento lote 500 ; #161 Descuento Nivel II lote 2000"
"74949803203814","35446","simple","Shampoo Colorante Negro Max belle 400ml","6990","3","500","12","2000","unico","#19 Descuento lote 500 ; #161 Descuento Nivel II lote 2000"
"77428132284068","23869","simple","Shampoo De Caballo Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77428692918474","23867","simple","Shampoo De Carbon Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410123259940","23398","simple","Shampoo De Cebolla Reania 500Ml","3990","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77410421580914","26473","simple","Shampoo De Cebolla y Romero Copacabana 500ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6323956010546","24783","simple","Shampoo De Coco 1000Ml Reania.Y","5990","3","1000","12","2000","unico","#37 Descuento lote 1000 ; #161 Descuento Nivel II lote 2000"
"77394754167862","15925","simple","Shampoo De Keratina Hidrolizada","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"760412270162","8961","simple","Shampoo En Seco Flamenco","3890","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"6971566539867","23415","simple","Shampoo En Seco Rocco 200Ml","3690","3","500",,,"unico","#19 Descuento lote 500"
"9578821021517","40688","simple","Shampoo Expert Line Argan","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9578821086509","40686","simple","Shampoo Expert Line Jojoba & Argan","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9576721047888","40690","simple","Shampoo Expert Line marroqui","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9578821049436","40684","simple","Shampoo Expert Line Monoi","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"9578821050210","3660","simple","Shampoo Expert Line Ricino","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77394847572216","17549","simple","Shampoo Hello Kitty","3590","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77394500769801","11353","simple","Shampoo Kera Plex","3390","3","900","12","1600","unico","#35 Descuento lote 900 ; #115 Descuento Nivel II lote 1600"
"6323956011239","3160","simple","Shampoo Kids Bubbaluu Frutilla","3890","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956011246","31444","simple","Shampoo Kids Bubbaluu Tuti Fruti","3890","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"6323956011253","31445","simple","Shampoo Kids Bubbaluu Uva","3890","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77394628595783","11359","simple","Shampoo Lumi Plex","3390","3","900",,,"unico","#35 Descuento lote 900"
"77394393497468","24782","simple","Shampoo Matizador Cobre 500Ml Reania.Y","3890","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77393447369324","15727","simple","Shampoo Matizador Platinum Blue","3990","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"77393968534573","15725","simple","Shampoo Matizador Platinum Violet","3990","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"77394134917061","24779","simple","Shampoo Matizador Rojo 500Ml Reania.Y","3890","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"MG0010","738","variable","Shampoo Matizador Salonex","","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"9780207559013","35458","simple","Shampoo Nano Btx Brasil Cacau 450ml","3990","3","800","12","1400","unico","#31 Descuento lote 800 ; #110 Descuento Nivel II lote 1400"
"77392859691477","10564","simple","Shampoo Oroplex N4 Bond Maintenance","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"77427933519881","28508","simple","Shampoo Rizos Naturales Reania.y 500ml","3990,00","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"77428083989340","28511","simple","Shampoo Suero De Arroz Reania.y 500ml","3990,00","3","600","12","1000","unico","#24 Descuento lote 600 ; #95 Descuento Nivel II lote 1000"
"7881907821140","8811","simple","Shock Biotina Copacabana 250Ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"7881907821164","11351","simple","Shock Keratin Copacabana 280Ml","3490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"7897042009121","16226","simple","Skala Expert Mascara 12 En 1 1000Gr","10990","3","2000",,,"unico","#141 Descuento lote 2000"
"7897042010721","16228","simple","Skala Expert Mascara Oleo De Argan 1000Gr","10990","3","2000",,,"unico","#141 Descuento lote 2000"
"7805250310007","18263","simple","Slip Solution 110Ml Cherimoya","3500","3","500",,,"unico","#19 Descuento lote 500"
"760412335335","18838","variable","Sombra De Cejas 2 Tonos Max Belle","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412302191","12026","variable","Sombra Delineador Activable Con Agua","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"760412302184","12033","variable","Sombra Delineador Activable Con Agua Duo","","3","500","12","900","unico","#19 Descuento lote 500 ; #88 Descuento Nivel II lote 900"
"760412299293","18849","variable","Sombra En Roll On Glitter","",,,"12","1000","unico","#95 Descuento Nivel II lote 1000"
"8155596100","9589","simple","Sombra Liquida Dream Glitter L.A Girl","7990","3","1000",,,"unico","#37 Descuento lote 1000"
"760412338183","20368","variable","Sombras Liquida Glitter Ushas","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"9669669303412","22993","simple","Soporte De Linterna","1890","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"7805251120032","21091","variable","Spider Gel Cherimoya 5Gr","","3","500","12","1000","unico","#19 Descuento lote 500 ; #95 Descuento Nivel II lote 1000"
"8800577014651","35627","simple","Splash Corporal - 301 Max belle","4490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"8800577014781","35625","simple","Splash Corporal - 314 Max belle","4490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"8800577014828","35623","simple","Splash Corporal - 318 Max belle","4490","3","800","12","1500","unico","#31 Descuento lote 800 ; #113 Descuento Nivel II lote 1500"
"4897138050818","30152","variable","Splash corporal Dupe Rio de Janeiro 250ml","","3","1100",,,"unico","#39 Descuento lote 1100"
